0.0 0
0.0022056 0.002
0.0080376 0.00225
0.0110896 0.00234375
0.0138264 0.00267578
0.0144568 0.00271631
0.0168784 0.00275177
0.0175088 0.0029078
0.0181392 0.00304432
0.0199304 0.00303878
0.0205608 0.00315893
0.0211912 0.00326407
0.0218216 0.00323106
0.0226672 0.00332717
0.0232976 0.00341128
0.0245584 0.00335987
0.025404 0.00343988
0.0260344 0.0035099
0.0272952 0.00357116
0.0281408 0.00362476
0.0287712 0.00354667
0.030032 0.00360333
0.0308776 0.00352792
0.031508 0.00346193
0.0327688 0.00352919
0.0336144 0.00346304
0.0342448 0.00353016
0.0355056 0.00358889
0.0363512 0.00364028
0.0369816 0.00356024
0.0382424 0.00361521
0.039088 0.00366331
0.0397184 0.00358039
0.0409792 0.00363284
0.0418248 0.00355374
0.0424552 0.00348452
0.043716 0.00354895
0.0445616 0.00360533
0.045192 0.00365467
0.0464528 0.00369783
0.0472984 0.0037356
0.0479288 0.00364365
0.0491896 0.0036882
0.0500352 0.00372717
0.0506656 0.00363627
0.0519264 0.00368174
0.052772 0.00359652
0.0534024 0.00352195
0.0546632 0.00358171
0.0555088 0.003634
0.0561392 0.00367975
0.0574 0.00371978
0.0582456 0.0037548
0.058876 0.00366045
0.0601368 0.0037029
0.0609824 0.00361503
0.0616128 0.00353815
0.0628736 0.00359588
0.0637192 0.0035214
0.0643496 0.00358122
0.0656104 0.00363357
0.066456 0.00367937
0.0670864 0.00371945
0.0683472 0.00375452
0.0691928 0.0037852
0.0698232 0.00368705
0.071084 0.00372617
0.0719296 0.0036354
0.07256 0.00355597
0.0738208 0.00361148
0.0746664 0.00353504
0.0752968 0.00359316
0.0765576 0.00364402
0.0774032 0.00368851
0.0780336 0.00372745
0.0792944 0.00376152
0.08014 0.00379133
0.0807704 0.00369241
0.0820312 0.00373086
0.0828768 0.0036395
0.0835072 0.00355956
0.084768 0.00361462
0.0856136 0.00353779
0.086244 0.00359556
0.0875048 0.00364612
0.0883504 0.00369035
0.0889808 0.00360406
0.0902416 0.00365355
0.0910872 0.00369686
0.0917176 0.00360975
0.0929784 0.00365853
0.093824 0.00357621
0.0944544 0.00350419
0.0957152 0.00356616
0.0965608 0.00362039
0.0971912 0.00366784
0.098452 0.00370936
0.0992976 0.00374569
0.099928 0.00365248
0.101189 0.00369592
0.102034 0.00373393
0.102665 0.00364219
0.103926 0.00368691
0.104771 0.00360105
0.105402 0.00352592
0.106662 0.00358518
0.107508 0.00363703
0.108138 0.0036824
0.109399 0.0037221
0.110245 0.00375684
0.110875 0.00366223
0.112136 0.00370445
0.112982 0.0036164
0.113612 0.00353935
0.114873 0.00359693
0.115718 0.00352231
0.116349 0.00358202
0.11761 0.00363427
0.118455 0.00367999
0.119086 0.00371999
0.120346 0.00375499
0.121192 0.00378561
0.121822 0.00368741
0.123083 0.00372648
0.123929 0.00363567
0.124559 0.00355621
0.12582 0.00361169
0.126666 0.00353522
0.127296 0.00359332
0.128557 0.00364416
0.129402 0.00368864
0.130033 0.00372756
0.131294 0.00376161
0.132139 0.00379141
0.13277 0.00369248
0.13403 0.00373092
0.134876 0.00363956
0.135506 0.00355961
0.136767 0.00361466
0.137613 0.00353783
0.138243 0.0035956
0.139504 0.00364615
0.14035 0.00369038
0.14098 0.00360408
0.142241 0.00365357
0.143086 0.00369687
0.143717 0.00360976
0.144978 0.00365854
0.145823 0.00357622
0.146454 0.0035042
0.147714 0.00356617
0.14856 0.0036204
0.14919 0.00366785
0.150451 0.00370937
0.151297 0.0037457
0.151927 0.00365248
0.153188 0.00369592
0.154034 0.00373393
0.154664 0.00364219
0.155925 0.00368692
0.15677 0.00360105
0.157401 0.00352592
0.158662 0.00358518
0.159507 0.00363703
0.160138 0.0036824
0.161398 0.0037221
0.162244 0.00375684
0.162874 0.00366223
0.164135 0.00370445
0.164981 0.0036164
0.165611 0.00353935
0.166872 0.00359693
0.167718 0.00352231
0.168348 0.00358202
0.169609 0.00363427
0.170454 0.00367999
0.171085 0.00371999
0.172346 0.00375499
0.173191 0.00378561
0.173822 0.00368741
0.175082 0.00372648
0.175928 0.00363567
0.176558 0.00355621
0.177819 0.00361169
0.178665 0.00353522
0.179295 0.00359332
0.180556 0.00364416
0.181402 0.00368864
0.182032 0.00372756
0.183293 0.00376161
0.184138 0.00379141
0.184769 0.00369248
0.18603 0.00373092
0.186875 0.00363956
0.187506 0.00355961
0.188766 0.00361466
0.189612 0.00353783
0.190242 0.0035956
0.191503 0.00364615
0.192349 0.00369038
0.192979 0.00360408
0.19424 0.00365357
0.195086 0.00369687
0.195716 0.00360976
0.196977 0.00365854
0.197822 0.00357622
0.198453 0.0035042
0.199714 0.00356617
0.200559 0.0036204
0.20119 0.00366785
0.20245 0.00370937
0.203296 0.0037457
0.203926 0.00365248
